"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000142676",22151.6661847516,-0.414014511663647,0.107309317611485,-3.85814131408973,0.00011425258600239,0.000780716554177129
"ENSG00000173706",237.619226411941,0.813932848009756,0.210985393096918,3.8577687112011,0.000114426849547018,0.000781519489788141
"ENSG00000187535",523.298544573521,0.596294224486077,0.154633794250389,3.8561701688606,0.000115177324464093,0.000785865500766152
"ENSG00000101654",1042.97242869656,0.522638204121733,0.13553249462421,3.85618375556984,0.000115170926335137,0.000785865500766152
"ENSG00000163492",603.018121292937,0.665627445522294,0.172628168786279,3.85584490759657,0.000115330593635937,0.000786521517470637
"ENSG00000182899",9299.04030007367,-0.3872480380856,0.100435595843372,-3.85568517649368,0.000115405932317767,0.000786645684199673
"ENSG00000009830",639.675027692685,0.56727227626883,0.147133898705833,3.85548321126858,0.000115501257569018,0.00078690589582771
"ENSG00000170854",1013.39682141163,-0.533893943938268,0.138491093143644,-3.85507783799864,0.000115692813216978,0.000787821140051719
"ENSG00000123240",354.777061267639,0.740348596787539,0.192061534060312,3.85474686750681,0.000115849432606071,0.000788497695280766
"ENSG00000124574",274.141159775865,0.746941190612353,0.193839343754211,3.85340342236959,0.000116487223162679,0.000792446924766267
"ENSG00000115423",67.3562199873145,-1.42857866615467,0.370788738936173,-3.85281028289423,0.000116769864149565,0.000792802889287651
"ENSG00000175768",114.202810006978,-1.09194211802631,0.283411764759133,-3.8528468250227,0.00011675243252965,0.000792802889287651
"ENSG00000006025",24.8574262689336,2.75214807041168,0.714317160694879,3.85283767750228,0.000116756795923103,0.000792802889287651
"ENSG00000189120",107.505526948722,1.12272080773743,0.291396845078884,3.85289280477109,0.000116730502386951,0.000792802889287651
"ENSG00000186132",684.440185050867,-0.589479941405569,0.153005914403467,-3.8526611451839,0.000116841032471844,0.000792895108972311
"ENSG00000197265",1448.67700215406,-0.47172437219817,0.122525121668888,-3.85002165901094,0.000118107380146851,0.000801093850858124
"ENSG00000104524",337.516924862965,-0.758856736555996,0.19722562037651,-3.84765800258259,0.000119252366678843,0.000808461761103389
"ENSG00000064042",29863.6103435374,0.433701403936745,0.112768902622718,3.84593087145438,0.000120095621275063,0.000813777858925362
"ENSG00000188227",820.502986422803,-0.525606500368469,0.136703406813184,-3.84486760514133,0.000120617543092418,0.000816912420481801
"ENSG00000131368",689.340772506266,-0.562042337604112,0.146199603737572,-3.84434925427689,0.000120872758889196,0.000818235813262933
"ENSG00000204271",1244.66551012214,0.490637766186029,0.127629676232718,3.84422949793753,0.000120931794610362,0.000818235813262933
"ENSG00000144867",2300.99959109378,-0.459689731388491,0.119610273899521,-3.84322948524183,0.000121425828576714,0.000821174967422779
"ENSG00000117592",7580.07739206971,0.412458166004295,0.107364977821132,3.84164533328032,0.000122212340000012,0.000825682880009892
"ENSG00000153048",483.095086046108,0.612696891764777,0.159483683623437,3.84175282288713,0.000122158821242951,0.000825682880009892
"ENSG00000109016",223.329748696591,-0.800393177042208,0.208364540544694,-3.84131184197593,0.000122378525047554,0.000826400152712003
"ENSG00000151612",918.155918862946,0.513302844412114,0.133658273462532,3.84041205317536,0.000122827970371872,0.000829028590220737
"ENSG00000165810",380.699519860812,-0.682411575787127,0.1777464913983,-3.83924076598483,0.000123415360886191,0.000832177328130245
"ENSG00000148690",730.124421745483,-0.577325363713947,0.150372283727203,-3.83930701459118,0.000123382067247282,0.000832177328130245
"ENSG00000126705",429.518957974177,0.643522267307684,0.167622580990685,3.83911441706917,0.0001234788817806,0.000832198102416584
"ENSG00000184752",2579.01471216921,-0.438237601600961,0.114164340751479,-3.83865573712678,0.000123709738533938,0.000833346081151565
"ENSG00000185379",222.431492756028,-0.837192773150228,0.218136211477623,-3.83793579011576,0.000124072913475881,0.00083538383650338
"ENSG00000132356",8129.38036104671,-0.383379342617914,0.0999165049270345,-3.83699712973229,0.000124547927225208,0.000838010076262865
"ENSG00000165169",1833.16867609371,0.495253695661304,0.129075690729225,3.83692462045581,0.0001245846921425,0.000838010076262865
"ENSG00000147459",995.777543399717,-0.505635175509034,0.131787032168623,-3.83675971139608,0.000124668345302865,0.000838163303942944
"ENSG00000148426",142.940557100308,-0.991213152574454,0.258386738356581,-3.83616109278236,0.000124972450782322,0.000839797791518689
"ENSG00000151773",60.3464182012094,-1.43680230304745,0.37464486392648,-3.83510476558782,0.000125510784057907,0.000843003895460154
"ENSG00000116752",1802.22981979641,-0.498135711426214,0.129920107441951,-3.83416948487966,0.000125989252468714,0.000845804981590312
"ENSG00000183010",2043.32241351714,-0.530806673752093,0.138446934347107,-3.83400814366378,0.000126071964651066,0.000845947797894995
"ENSG00000166295",1045.03045278023,-0.536090757167262,0.13983676706061,-3.83368958276117,0.000126235426415285,0.000846632043990284
"ENSG00000160741",1094.55343298671,0.524716137895717,0.136888370255634,3.83316812754676,0.000126503429657991,0.000848016418189329
"ENSG00000100014",1389.52750470611,0.47453752753128,0.12385165238951,3.83149936537683,0.000127364703028275,0.00085337449926828
"ENSG00000121940",1312.80221832194,-0.505327915987505,0.131938793975842,-3.83001769805498,0.000128134043036029,0.000858111691908117
"ENSG00000244067",39.626338549456,-1.79173755447287,0.467928473841783,-3.82908426102469,0.000128620966803185,0.000860953860920299
"ENSG00000161981",417.471884983362,-0.685426153968887,0.179046959683459,-3.82819208536502,0.000129087996240109,0.000863660165320728
"ENSG00000150687",176.878554975569,-0.898294385950945,0.234668415324346,-3.82793050658041,0.000129225228228561,0.000864158410626058
"ENSG00000244187",517.691540302405,0.693427725377472,0.181165131035087,3.82760038543604,0.000129398615824037,0.000864897835573379
"ENSG00000183696",37.3484098604318,-1.95196045178883,0.510087352324124,-3.82671799819201,0.000129863143733391,0.00086758157499518
"ENSG00000134809",305.806463359976,-0.762873083435198,0.1994062606317,-3.82572282845327,0.00013038893088591,0.000870671769819639
"ENSG00000100292",235.071296067349,0.881580900511652,0.230540596291752,3.82397250068704,0.000131318567880873,0.000876454367984365
"ENSG00000108312",2475.04046482019,-0.425996048614371,0.111426781931742,-3.82310285937655,0.000131782772293668,0.000879126449472635
"ENSG00000106484",287.32092242601,-0.883822436453439,0.231199139114231,-3.82277563765823,0.000131957839461586,0.000879868034647255
"ENSG00000166391",139.353132493093,0.996246601965683,0.260675825386053,3.82178362911203,0.00013248991496813,0.000882988208710643
"ENSG00000127914",3018.34774422886,0.518542820391944,0.135686821383177,3.82161520998114,0.000132580449053611,0.000883164104024758
"ENSG00000162373",5.96072914746808,7.04460775149095,1.84440933609,3.8194383500709,0.000133755883243585,0.000890563228424045
"ENSG00000125676",5397.15356108594,0.485233057786418,0.127111405366138,3.81738410010281,0.00013487411089133,0.000897574496308712
"ENSG00000156017",860.864833568691,-0.654489451131497,0.17147408659666,-3.81684174047233,0.000135170809807943,0.000899114434901243
"ENSG00000163170",300.431972389061,-0.720468599212863,0.188800418189947,-3.81603285691887,0.000135614453806847,0.000901629847641947
"ENSG00000173214",310.928516208036,0.700098727560951,0.183473900996295,3.81579463759856,0.000135745369932818,0.000902064671141396
"ENSG00000166197",11836.1987539722,-0.379503519766963,0.099465275185125,-3.81543728764265,0.000135941978932184,0.000902500052033382
"ENSG00000183077",1066.3769260872,0.535370961674038,0.140316359631821,3.81545646622254,0.000135931420334056,0.000902500052033382
"ENSG00000165060",197.336139689506,-0.858149401246795,0.225018980762618,-3.81367562122277,0.000136915150773267,0.000908522752287763
"ENSG00000169857",111.47044221717,-1.08612038020335,0.284811458456927,-3.81347150177108,0.000137028332832444,0.000908835797095335
"ENSG00000102753",898.043370673309,0.619467654477621,0.162485644119701,3.81244544915777,0.000137598604385849,0.000912178711501566
"ENSG00000264522",2409.81018734553,0.426384551743471,0.111852167313033,3.81203656564096,0.000137826480833738,0.000913249670163492
"ENSG00000105443",906.85370950316,0.529709857162302,0.138969550330953,3.81169728117283,0.000138015838599244,0.0009140644933492
"ENSG00000167112",1824.93390201031,-0.439201290165453,0.115271377428182,-3.8101504464028,0.000138882250962184,0.000919360439181878
"ENSG00000168528",1206.21127233204,0.548792604552969,0.144047953378728,3.80979105694126,0.000139084284171479,0.0009202554102629
"ENSG00000169131",848.536988757017,0.561411187641942,0.147370580767482,3.80952008683282,0.000139236794861682,0.000920822011743755
"ENSG00000168228",248.12727884544,-0.762450911678974,0.200164237706238,-3.80912654736032,0.00013945857207194,0.000921845933201411
"ENSG00000144959",391.236985040621,0.694930118247797,0.182484749956042,3.80815448093716,0.000140007802080988,0.000924588693934349
"ENSG00000173226",963.682643789672,0.504719028165752,0.132535249694371,3.80818709988205,0.000139989338969019,0.000924588693934349
"ENSG00000179085",239.916270260807,-0.865559565172211,0.227341222821621,-3.80731463669199,0.000140483964751245,0.000927288451898318
"ENSG00000057294",370.605677612015,0.658105448533939,0.172940727116618,3.80538152872553,0.000141585772475013,0.000934113321134862
"ENSG00000160213",3803.09559763918,-0.40873149257779,0.107417710853562,-3.8050661229878,0.000141766313794075,0.000934856501259876
"ENSG00000185236",1945.09892200294,0.439981839443939,0.115664807285626,3.80393872405316,0.000142413422130882,0.000938674202642465
"ENSG00000175416",853.017161841656,-0.611599321130797,0.160830049915373,-3.8027677132017,0.000143088507714427,0.00094267256589471
"ENSG00000172428",301.078891954564,-0.884851933673171,0.232725018624092,-3.80213497845895,0.000143454531133787,0.000944631965175087
"ENSG00000132613",516.460888925379,0.596156609196647,0.156838455837185,3.80108695928197,0.000144062728062847,0.000948183414291271
"ENSG00000138134",63.9103474281723,-1.3890945708528,0.365580161493717,-3.79969899126123,0.000144871945556192,0.000952734837798857
"ENSG00000126351",1056.98901319792,0.541842789201781,0.14260283204162,3.79966359324225,0.000144892639287589,0.000952734837798857
"ENSG00000184863",1723.42390508106,0.449525087149131,0.118361594820666,3.79789650376225,0.000145929227315058,0.000959092854845365
"ENSG00000122390",1359.36565706346,0.462308083268375,0.121761383069495,3.79683666211738,0.000146554284321651,0.000962741383981307
"ENSG00000111481",1881.19945220341,-0.484579233753976,0.127723831555705,-3.79396098481929,0.000148262980582342,0.000973501659341091
"ENSG00000161647",233.491724021129,-0.796483405394006,0.21003192402341,-3.79220163362037,0.000149317597772209,0.00097995901035536
"ENSG00000175274",1500.5195821257,0.565665511048677,0.149189879931923,3.7915809792648,0.000149691322174991,0.000981943694629561
"ENSG00000167987",839.634395705508,-0.51330704045334,0.135388658523045,-3.79135923239809,0.00014982505950646,0.000982352973497359
"ENSG00000168394",256.158636160472,-0.803381224150677,0.21192350005037,-3.79090201869886,0.000150101163954105,0.000983694872196132
"ENSG00000149273",21328.2346355384,-0.483925344415938,0.127692638219704,-3.7897669839299,0.000150788666402484,0.000987730327162607
"ENSG00000091039",4973.25583924405,0.538321791428014,0.142070010074142,3.7891303811908,0.000151175559844156,0.000989793762954911
"ENSG00000277586",375.251635960984,0.673208820680103,0.177674895129862,3.78899236264109,0.000151259563388386,0.000989873064778841
"ENSG00000115866",4342.98469097422,0.434823508929912,0.114870217348974,3.78534592312057,0.000153494912633655,0.00100398781948251
"ENSG00000134109",1143.78561328759,0.53204901650984,0.140558974853662,3.78523688767483,0.000153562230214988,0.00100398781948251
"ENSG00000075239",4801.11877762263,-0.398481529498579,0.105296944693278,-3.78435984690083,0.000154104719588243,0.00100610141489356
"ENSG00000165959",859.809776659809,0.539975051026046,0.142679721276064,3.78452555273271,0.000154002085021204,0.00100610141489356
"ENSG00000261649",11.4932655552407,3.83717523159139,1.01393002346805,3.78445764774449,0.000154044136102009,0.00100610141489356
"ENSG00000176853",1797.67106308503,0.498315334518163,0.131694183718754,3.78388263207102,0.000154400655832951,0.00100755574889285
"ENSG00000090238",253.470970542361,0.766699190149482,0.202634997566849,3.78364645473717,0.000154547314784648,0.00100803504370906
"ENSG00000102054",2710.3938069093,-0.413419011363976,0.109271695622478,-3.78340437575246,0.000154697774553366,0.00100853866374304
"ENSG00000177613",1370.27034971771,-0.463858005039312,0.122613039770533,-3.78310500993539,0.000154884030583745,0.00100927506725394
"ENSG00000164684",559.603753540083,0.580888088932597,0.153556882690316,3.78288539566212,0.000155020801899781,0.00100936344392925
"ENSG00000168003",1573.99472779783,-0.537256791316997,0.14202442580326,-3.78284783253575,0.000155044206834945,0.00100936344392925
"ENSG00000143753",10689.195665061,0.415832107291355,0.109931133874608,3.78266004029094,0.000155161266825731,0.00100964814882963
"ENSG00000133597",376.608155994101,-0.798883839993694,0.211314829376401,-3.78053846174087,0.000156489540863941,0.00101781033923269
"ENSG00000131831",44.9186413201991,1.6304706337411,0.431319880151281,3.78018892421382,0.000156709402868568,0.00101875909730752
"ENSG00000100592",1339.00230064821,0.533248737796421,0.141128974096344,3.77844975640784,0.000157807682505147,0.00102541480906719
"ENSG00000095627",43.1615033145058,-1.665576667784,0.440937039009353,-3.77735712909494,0.000158501374346251,0.00102943652045921
"ENSG00000026950",415.636676391235,-0.691915884039318,0.183196335163619,-3.77690898358498,0.00015878672390579,0.00103080358390327
"ENSG00000168758",282.59108678746,0.718288385270501,0.190226932591902,3.7759552524114,0.000159395607131104,0.00103378149533122
"ENSG00000248144",92.1767871690321,-1.16435210647031,0.308350662478893,-3.77606487727268,0.0001593255085808,0.00103378149533122
"ENSG00000171100",657.024164332968,0.570572590615302,0.151156127431733,3.77472352798262,0.000160185218944836,0.00103694888559071
"ENSG00000175395",521.27723602963,0.667399443925808,0.17679543843647,3.77498112976275,0.000160019776426173,0.00103694888559071
"ENSG00000198805",1073.74470896257,-0.482979745269939,0.12794770710395,-3.7748214188594,0.000160122330422352,0.00103694888559071
"ENSG00000188559",930.315107036173,0.509302427141737,0.134919607709289,3.77485849380121,0.000160098518249899,0.00103694888559071
"ENSG00000182704",676.894757765045,0.547023881294525,0.144943934614677,3.77403775293356,0.000160626437010632,0.00103931645263129
"ENSG00000211584",386.736338396259,-0.707442454742027,0.187499056772564,-3.77304540577052,0.000161266924413077,0.00104297054121355
"ENSG00000188404",141.389129550343,-0.983222962893659,0.260709180133781,-3.7713400133786,0.000162373247338621,0.00104913995429633
"ENSG00000004487",2306.39695642157,0.451106320832709,0.119613740915632,3.77135868654833,0.000162361095096539,0.00104913995429633
"ENSG00000104894",83.9642392755888,1.29795118935855,0.344179224746376,3.77114914566678,0.00016249751051255,0.00104945038566946
"ENSG00000116521",1348.16386319624,-0.484744168088681,0.128588715530557,-3.76972556330955,0.000163427150946066,0.00105495941930445
